transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
7811,440,155.57,QR,Clothing,US,19,0.21,0.18,0
7143,987,100.43,POS,Travel,DE,9,0.20,0.16,0
5387,206,124.42,POS,Travel,TR,16,0.05,0.13,0
3893,330,45.42,Online,Electronics,DE,22,0.01,0.06,0
6038,980,100.79,Online,Grocery,FR,18,0.22,0.28,0
7731,442,1.00,POS,Electronics,TR,7,0.08,0.25,0
6627,149,100.04,POS,Food,DE,19,0.04,0.04,0
6461,392,71.91,QR,Food,US,23,0.18,0.23,0
5988,163,96.43,POS,Grocery,DE,8,0.28,0.29,0
2743,808,66.32,POS,Clothing,UK,16,0.10,0.14,0
2144,711,79.90,POS,Clothing,FR,8,0.09,0.04,0
3440,440,9.45,Online,Electronics,TR,10,0.30,0.05,0
836,559,132.59,Online,Electronics,DE,21,0.07,0.26,0
7344,618,96.85,Online,Food,DE,8,0.14,0.29,0
4504,611,129.79,QR,Clothing,DE,20,0.20,0.06,0
2353,185,87.56,QR,Food,TR,18,0.06,0.26,0
3168,461,109.91,Online,Clothing,US,9,0.05,0.07,0
9011,446,168.18,Online,Grocery,UK,14,0.29,0.06,0
6648,694,86.92,QR,Clothing,FR,6,0.25,0.21,0
5701,657,73.71,ATM,Clothing,TR,18,0.18,0.23,0
5033,755,51.26,Online,Grocery,TR,21,0.09,0.27,0
6789,114,1.00,ATM,Travel,US,13,0.16,0.14,0
5054,342,119.79,POS,Food,DE,18,0.25,0.11,0
712,220,73.55,QR,Food,UK,15,0.21,0.05,0
7146,520,46.60,QR,Grocery,TR,14,0.10,0.04,0
680,936,102.47,POS,Electronics,DE,22,0.02,0.28,0
993,488,118.61,QR,Food,UK,15,0.07,0.23,0
8761,130,125.49,ATM,Food,US,8,0.17,0.04,0
7410,687,19.90,Online,Grocery,FR,20,0.08,0.01,0
6261,497,158.76,POS,Clothing,DE,22,0.09,0.23,0
1196,313,120.53,POS,Grocery,US,11,0.18,0.09,0
3442,495,104.36,POS,Clothing,UK,6,0.17,0.08,0
7430,160,122.76,POS,Grocery,DE,17,0.27,0.23,0
4651,446,6.62,POS,Clothing,DE,14,0.16,0.11,0
5068,595,112.41,Online,Electronics,FR,11,0.26,0.01,0
3544,861,115.63,QR,Grocery,DE,9,0.28,0.20,0
9694,251,3149.89,ATM,Electronics,UK,18,0.75,0.73,1
3667,838,91.41,POS,Grocery,UK,10,0.24,0.27,0
3648,339,109.39,Online,Travel,TR,22,0.12,0.19,0
3285,684,129.91,ATM,Grocery,DE,11,0.09,0.22,0
4285,596,59.97,POS,Electronics,UK,19,0.00,0.06,0
5132,897,12.41,POS,Electronics,UK,7,0.27,0.08,0
5165,692,134.31,POS,Food,DE,16,0.15,0.06,0
756,180,42.45,POS,Clothing,UK,6,0.08,0.27,0
5820,12,157.14,ATM,Electronics,FR,10,0.18,0.29,0
9503,588,2613.48,POS,Clothing,UK,5,0.77,0.78,1
5932,742,166.58,ATM,Electronics,UK,16,0.02,0.28,0
4533,651,72.13,Online,Food,TR,20,0.04,0.03,0
4378,170,59.14,QR,Electronics,UK,20,0.09,0.03,0
2761,392,90.96,ATM,Grocery,TR,20,0.07,0.19,0
9761,664,1638.93,ATM,Clothing,NG,9,0.78,0.74,1
9121,237,40.40,ATM,Food,DE,12,0.03,0.00,0
8374,539,41.65,ATM,Food,FR,23,0.29,0.26,0
5073,401,153.11,Online,Clothing,TR,9,0.06,0.25,0
5760,969,162.97,POS,Electronics,FR,18,0.11,0.16,0
7959,201,152.40,ATM,Clothing,DE,6,0.27,0.09,0
5142,638,66.53,Online,Travel,DE,13,0.15,0.15,0
54,534,32.00,POS,Electronics,DE,23,0.27,0.01,0
7874,697,68.01,ATM,Grocery,FR,22,0.18,0.03,0
8857,319,100.33,Online,Food,DE,10,0.25,0.23,0
1720,743,72.75,QR,Clothing,UK,22,0.14,0.10,0
9092,209,159.34,Online,Electronics,TR,7,0.17,0.12,0
753,580,123.16,QR,Electronics,FR,23,0.02,0.27,0
1591,720,198.38,POS,Clothing,DE,21,0.15,0.28,0
4954,391,1.00,ATM,Travel,DE,15,0.19,0.29,0
5888,583,48.19,QR,Clothing,FR,21,0.18,0.02,0
3448,672,169.05,ATM,Grocery,FR,8,0.05,0.27,0
2406,282,154.97,ATM,Clothing,US,11,0.06,0.03,0
9403,381,1.00,ATM,Food,DE,22,0.08,0.16,0
4832,78,85.74,POS,Grocery,DE,11,0.21,0.07,0
611,943,191.47,POS,Clothing,TR,13,0.15,0.09,0
6591,746,93.44,ATM,Clothing,DE,6,0.08,0.19,0
283,951,227.08,Online,Grocery,US,14,0.24,0.18,0
8668,351,45.58,Online,Grocery,US,14,0.26,0.07,0
3644,66,152.19,POS,Electronics,DE,8,0.03,0.16,0
1883,221,84.18,Online,Clothing,TR,18,0.09,0.25,0
9885,551,10.00,POS,Grocery,NG,13,0.79,0.92,1
8539,377,121.82,Online,Grocery,UK,15,0.04,0.26,0
4390,865,84.84,QR,Grocery,DE,21,0.02,0.17,0
5415,506,101.86,POS,Clothing,UK,15,0.20,0.29,0
3210,189,129.72,ATM,Grocery,DE,17,0.22,0.24,0
8588,2,101.52,ATM,Food,FR,23,0.19,0.30,0
2176,405,72.09,POS,Travel,US,21,0.23,0.16,0
9,125,57.85,Online,Clothing,UK,7,0.05,0.20,0
2136,642,74.26,Online,Travel,FR,7,0.01,0.04,0
5298,27,113.44,POS,Food,TR,22,0.15,0.10,0
8144,437,123.00,Online,Food,UK,12,0.02,0.11,0
9994,689,1853.88,POS,Clothing,DE,8,0.84,0.72,1
1788,852,118.55,QR,Food,TR,14,0.24,0.15,0
1907,7,106.69,QR,Clothing,US,23,0.01,0.05,0
654,979,1.00,ATM,Electronics,DE,11,0.18,0.28,0
3397,53,119.09,POS,Grocery,TR,14,0.28,0.26,0
9199,784,157.60,Online,Electronics,US,8,0.02,0.28,0
8741,839,136.03,QR,Travel,FR,23,0.03,0.21,0
2394,72,65.84,Online,Electronics,UK,19,0.04,0.11,0
6886,991,30.16,Online,Travel,TR,17,0.06,0.16,0
2292,732,216.16,QR,Electronics,UK,16,0.19,0.10,0
2458,889,115.55,Online,Food,US,12,0.02,0.23,0
5089,217,147.15,ATM,Travel,DE,19,0.14,0.17,0
5040,109,57.22,QR,Grocery,TR,21,0.15,0.20,0
2939,366,88.74,QR,Clothing,UK,23,0.02,0.09,0
8390,316,94.11,QR,Electronics,UK,16,0.10,0.06,0
1240,849,69.42,ATM,Food,DE,20,0.02,0.13,0
3012,326,118.74,Online,Travel,FR,15,0.09,0.16,0
3218,644,48.43,ATM,Electronics,FR,9,0.10,0.15,0
479,752,66.01,Online,Clothing,FR,7,0.21,0.22,0
8816,549,120.76,Online,Travel,TR,16,0.17,0.13,0
1623,681,75.31,Online,Food,DE,7,0.26,0.15,0
8577,127,134.59,ATM,Food,FR,12,0.05,0.05,0
1811,993,79.12,Online,Travel,UK,20,0.07,0.04,0
1152,126,150.50,ATM,Electronics,DE,21,0.06,0.00,0
5309,729,138.31,QR,Food,FR,20,0.28,0.26,0
3725,480,116.85,POS,Food,DE,23,0.17,0.19,0
9749,388,10.00,Online,Travel,DE,4,0.84,0.79,1
328,791,166.38,ATM,Travel,UK,13,0.29,0.04,0
5816,580,71.15,ATM,Food,TR,23,0.03,0.05,0
3071,302,57.31,POS,Clothing,FR,19,0.23,0.21,0
1790,137,121.07,Online,Travel,FR,16,0.28,0.15,0
6216,570,174.81,Online,Electronics,UK,17,0.26,0.28,0
6413,997,185.59,ATM,Electronics,UK,6,0.05,0.20,0
6515,596,161.14,QR,Clothing,FR,8,0.00,0.14,0
1944,824,73.39,QR,Clothing,US,11,0.14,0.14,0
2305,498,42.08,Online,Clothing,DE,13,0.19,0.08,0
1668,989,65.54,QR,Travel,FR,21,0.29,0.15,0
4290,484,131.30,ATM,Clothing,TR,11,0.19,0.14,0
7400,322,26.28,QR,Grocery,UK,15,0.24,0.29,0
1321,748,169.80,ATM,Travel,TR,20,0.09,0.28,0
5620,521,61.19,POS,Travel,FR,10,0.13,0.20,0
1250,741,150.18,ATM,Grocery,DE,11,0.16,0.02,0
165,638,111.66,ATM,Grocery,US,8,0.01,0.13,0
4468,206,131.37,Online,Food,UK,17,0.18,0.04,0
2334,243,65.57,Online,Travel,UK,12,0.01,0.29,0
8299,190,63.96,QR,Food,TR,9,0.20,0.23,0
4975,803,43.50,QR,Food,DE,6,0.07,0.10,0
6280,576,155.47,ATM,Clothing,FR,14,0.10,0.10,0
6343,122,112.69,QR,Clothing,DE,11,0.22,0.06,0
2543,612,110.56,Online,Travel,FR,6,0.17,0.02,0
4993,854,70.17,QR,Electronics,FR,6,0.17,0.17,0
1290,924,24.41,POS,Grocery,US,8,0.22,0.27,0
2659,731,154.15,QR,Clothing,UK,19,0.15,0.27,0
9288,197,98.38,ATM,Clothing,UK,19,0.14,0.03,0
5217,255,160.35,POS,Grocery,US,8,0.10,0.18,0
2331,118,108.04,Online,Food,DE,13,0.07,0.17,0
7203,757,181.76,Online,Grocery,UK,7,0.18,0.26,0
9042,364,99.96,ATM,Grocery,TR,23,0.24,0.13,0
9819,867,691.97,Online,Grocery,TR,2,0.98,0.88,1
2726,201,84.16,POS,Electronics,TR,18,0.04,0.28,0
7726,511,103.77,QR,Clothing,FR,11,0.14,0.03,0
3122,870,164.67,Online,Clothing,FR,14,0.19,0.21,0
4289,290,64.96,POS,Food,DE,8,0.03,0.19,0
7431,686,108.48,ATM,Food,TR,10,0.02,0.12,0
6058,887,43.84,ATM,Food,US,23,0.30,0.25,0
2065,971,144.31,POS,Electronics,UK,20,0.20,0.16,0
7323,766,141.83,ATM,Food,UK,21,0.06,0.26,0
84,161,1.00,ATM,Travel,DE,19,0.29,0.29,0
4058,633,140.25,Online,Electronics,US,17,0.05,0.06,0
7449,759,85.18,QR,Travel,FR,14,0.13,0.06,0
4598,902,85.25,QR,Food,TR,10,0.29,0.02,0
6733,333,142.48,POS,Electronics,UK,19,0.21,0.14,0
2242,142,111.25,ATM,Clothing,UK,7,0.20,0.16,0
2424,131,62.41,QR,Travel,FR,9,0.12,0.06,0
8852,536,98.95,QR,Electronics,UK,23,0.06,0.23,0
4440,696,121.62,POS,Electronics,US,22,0.21,0.01,0
4434,383,121.33,ATM,Travel,DE,17,0.01,0.28,0
7834,74,39.43,Online,Travel,UK,13,0.03,0.18,0
4835,336,108.33,Online,Food,UK,9,0.03,0.19,0
9970,607,22.17,POS,Travel,TR,4,0.96,0.92,1
5556,611,99.01,ATM,Food,UK,14,0.21,0.16,0
5341,926,114.18,ATM,Clothing,UK,14,0.02,0.22,0
4531,80,67.42,POS,Electronics,DE,6,0.17,0.08,0
237,875,119.51,POS,Travel,TR,19,0.17,0.25,0
2408,112,76.30,POS,Grocery,US,18,0.14,0.26,0
3945,747,118.57,ATM,Grocery,TR,21,0.27,0.15,0
1755,780,73.74,Online,Clothing,DE,7,0.28,0.12,0
7570,98,110.04,ATM,Grocery,FR,20,0.27,0.18,0
5681,677,105.49,ATM,Travel,TR,12,0.11,0.03,0
8382,865,48.48,Online,Grocery,FR,12,0.14,0.20,0
6159,947,153.43,Online,Electronics,FR,17,0.12,0.06,0
2960,586,132.79,ATM,Travel,US,14,0.11,0.17,0
6419,91,6.12,ATM,Electronics,UK,17,0.28,0.21,0
6241,177,55.03,POS,Travel,UK,8,0.13,0.09,0
526,49,17.29,QR,Grocery,FR,18,0.14,0.16,0
6018,929,177.62,QR,Grocery,UK,16,0.09,0.18,0
5674,717,124.48,ATM,Food,FR,20,0.15,0.15,0
5541,503,64.60,POS,Grocery,DE,6,0.26,0.02,0
1165,859,107.72,ATM,Travel,UK,19,0.27,0.18,0
8864,354,115.92,ATM,Food,UK,18,0.00,0.19,0
7514,873,113.69,Online,Travel,TR,7,0.02,0.04,0
6387,259,106.38,QR,Electronics,TR,17,0.11,0.05,0
2000,59,73.86,POS,Food,UK,17,0.28,0.09,0
9930,638,10.00,Online,Clothing,NG,22,0.76,0.88,1
8427,42,93.72,Online,Clothing,FR,13,0.29,0.09,0
6600,928,90.55,POS,Electronics,DE,16,0.03,0.24,0
7479,998,147.95,QR,Travel,TR,17,0.28,0.03,0
9396,64,103.39,POS,Food,TR,14,0.10,0.09,0
1543,850,104.49,ATM,Electronics,US,23,0.05,0.17,0
1987,583,58.23,ATM,Food,US,15,0.22,0.19,0
4596,593,77.74,POS,Clothing,US,13,0.23,0.12,0
2594,406,42.18,Online,Clothing,DE,18,0.21,0.03,0
6039,345,72.88,POS,Clothing,US,21,0.25,0.11,0
51,193,53.65,Online,Grocery,DE,22,0.02,0.03,0
8129,864,141.23,QR,Travel,TR,11,0.07,0.05,0
9845,623,7029.22,Online,Grocery,UK,6,0.93,0.72,1
5330,835,124.86,Online,Food,US,18,0.26,0.25,0
4692,694,60.96,ATM,Electronics,UK,8,0.13,0.17,0
6015,580,66.28,ATM,Grocery,US,7,0.21,0.24,0
5404,867,61.80,Online,Food,DE,17,0.29,0.16,0
8837,616,162.83,Online,Grocery,UK,14,0.02,0.18,0
161,289,107.00,ATM,Grocery,US,16,0.11,0.29,0
1373,246,194.84,QR,Clothing,TR,15,0.13,0.17,0
8254,36,121.64,POS,Travel,TR,9,0.10,0.17,0
6831,559,16.25,ATM,Electronics,DE,16,0.14,0.19,0
190,831,4.62,POS,Clothing,UK,6,0.04,0.18,0
4486,709,28.58,POS,Travel,TR,18,0.19,0.16,0
226,950,86.06,QR,Travel,TR,21,0.26,0.01,0
948,513,90.14,ATM,Clothing,FR,17,0.15,0.28,0
5828,969,140.99,QR,Travel,UK,20,0.28,0.01,0
1491,363,162.49,QR,Food,DE,14,0.18,0.03,0
2111,228,1.00,QR,Travel,US,17,0.02,0.18,0
9242,910,145.75,POS,Food,TR,10,0.24,0.23,0
7333,21,113.93,ATM,Travel,DE,18,0.26,0.01,0
3229,507,1.00,POS,Food,DE,23,0.14,0.12,0
7440,112,73.07,Online,Grocery,US,14,0.01,0.26,0
3973,14,145.51,Online,Food,FR,13,0.22,0.04,0
8034,252,99.04,Online,Travel,FR,21,0.16,0.28,0
8659,716,87.34,POS,Food,US,19,0.26,0.21,0
6199,981,156.99,POS,Food,FR,21,0.07,0.12,0
6252,868,78.45,ATM,Grocery,DE,20,0.21,0.07,0
3326,410,83.89,ATM,Food,UK,13,0.19,0.19,0
2848,757,157.31,ATM,Clothing,FR,18,0.05,0.22,0
8165,938,44.15,ATM,Electronics,UK,10,0.30,0.14,0
9783,721,518.19,POS,Grocery,UK,3,0.77,0.92,1
3584,97,76.78,POS,Grocery,US,22,0.03,0.02,0
197,658,197.83,QR,Clothing,TR,12,0.26,0.29,0
7729,107,64.37,QR,Clothing,DE,20,0.14,0.01,0
3802,126,1.00,POS,Grocery,UK,17,0.20,0.30,0
1040,473,100.60,QR,Travel,UK,17,0.13,0.24,0
2652,879,64.73,ATM,Travel,US,15,0.06,0.02,0
9065,364,149.61,Online,Travel,DE,14,0.26,0.13,0
26,793,27.17,ATM,Grocery,US,15,0.15,0.14,0
3096,863,124.70,Online,Electronics,DE,11,0.25,0.27,0
9667,78,2039.27,QR,Clothing,NG,11,0.71,0.79,1
2651,932,78.75,POS,Clothing,US,14,0.04,0.20,0
4042,205,111.19,ATM,Electronics,UK,21,0.09,0.04,0
6223,760,126.71,ATM,Electronics,UK,20,0.26,0.18,0
59,383,36.59,Online,Clothing,US,9,0.20,0.13,0
7369,103,49.24,Online,Clothing,US,20,0.06,0.29,0
4978,459,134.26,POS,Travel,DE,9,0.24,0.14,0
3367,719,155.64,POS,Travel,US,14,0.26,0.02,0
176,785,146.94,POS,Travel,US,11,0.12,0.22,0
2405,953,44.47,POS,Electronics,DE,16,0.17,0.08,0
6783,926,141.44,ATM,Electronics,US,14,0.18,0.12,0
2628,611,113.48,POS,Travel,FR,11,0.18,0.14,0
108,629,149.78,Online,Travel,TR,6,0.29,0.04,0
6246,258,150.03,Online,Grocery,TR,15,0.08,0.23,0
2555,21,154.47,QR,Clothing,TR,13,0.27,0.03,0
1885,642,120.91,QR,Grocery,FR,23,0.29,0.15,0
6649,250,97.95,Online,Electronics,TR,14,0.22,0.15,0
4644,12,97.01,Online,Travel,US,16,0.04,0.16,0
4761,629,161.02,QR,Clothing,DE,13,0.01,0.01,0
3639,622,204.51,QR,Travel,UK,16,0.06,0.07,0
7713,933,5.49,Online,Electronics,DE,7,0.28,0.20,0
4223,849,119.18,ATM,Food,US,20,0.19,0.20,0
6813,316,80.91,Online,Food,FR,17,0.29,0.11,0
6282,639,37.12,POS,Electronics,TR,10,0.22,0.15,0
1497,412,143.14,ATM,Grocery,TR,9,0.04,0.09,0
9277,622,123.32,QR,Travel,FR,11,0.25,0.13,0
1141,165,84.11,Online,Travel,TR,6,0.26,0.01,0
9976,530,2313.97,QR,Food,FR,15,0.91,0.91,1
2686,102,138.96,POS,Electronics,FR,19,0.17,0.12,0
2641,49,168.92,Online,Grocery,US,22,0.10,0.17,0
6744,805,55.92,Online,Electronics,US,16,0.06,0.11,0
2619,18,76.56,ATM,Clothing,DE,17,0.00,0.15,0
7316,335,114.56,ATM,Clothing,DE,14,0.12,0.28,0
1782,234,132.19,POS,Grocery,TR,20,0.14,0.00,0
6312,821,111.47,POS,Travel,FR,8,0.03,0.11,0
1364,652,61.12,QR,Travel,FR,8,0.17,0.20,0
3857,434,92.58,QR,Grocery,FR,23,0.23,0.22,0
1709,827,103.05,QR,Clothing,DE,14,0.27,0.00,0
6632,651,89.49,ATM,Travel,US,23,0.14,0.21,0
7746,686,70.25,QR,Food,DE,17,0.16,0.23,0
4878,154,82.26,ATM,Electronics,US,6,0.06,0.26,0
811,21,43.24,POS,Grocery,TR,21,0.16,0.10,0
5532,972,140.92,POS,Clothing,US,22,0.22,0.04,0
5131,587,43.78,POS,Clothing,DE,20,0.17,0.17,0
3180,557,193.07,ATM,Electronics,US,14,0.16,0.11,0
9620,971,10.00,Online,Grocery,NG,4,0.86,0.85,1
8198,640,106.69,ATM,Electronics,FR,18,0.15,0.16,0
3823,793,223.08,QR,Food,FR,13,0.28,0.22,0
9226,860,119.72,ATM,Food,TR,15,0.26,0.12,0
1397,673,143.18,Online,Electronics,UK,19,0.17,0.06,0
5419,54,54.27,QR,Food,UK,21,0.12,0.04,0
2033,191,148.40,ATM,Clothing,UK,18,0.29,0.21,0
3910,959,32.95,POS,Electronics,FR,18,0.04,0.16,0
9181,286,85.88,ATM,Food,TR,8,0.26,0.11,0
950,21,153.53,Online,Food,UK,7,0.07,0.14,0
3634,28,155.27,ATM,Food,UK,17,0.27,0.04,0
8051,650,63.86,ATM,Clothing,UK,7,0.09,0.05,0
3869,824,42.84,Online,Clothing,FR,14,0.03,0.19,0
1906,659,137.67,POS,Electronics,UK,8,0.22,0.07,0
4500,537,1.00,POS,Travel,FR,11,0.16,0.04,0
9935,731,2323.16,ATM,Grocery,NG,22,0.75,0.74,1
9991,632,10.00,POS,Food,FR,3,0.93,0.84,1
4822,281,124.39,Online,Travel,DE,14,0.13,0.13,0
9628,225,22.17,Online,Food,NG,18,0.79,0.73,1
1393,633,71.27,QR,Clothing,US,20,0.09,0.16,0
2552,404,118.69,QR,Food,DE,9,0.14,0.12,0
6654,920,136.77,POS,Clothing,US,14,0.14,0.23,0
9488,165,120.93,POS,Food,TR,10,0.23,0.12,0
9007,873,1.00,ATM,Grocery,TR,19,0.30,0.05,0
6737,832,83.61,QR,Food,DE,17,0.06,0.06,0
9146,538,1.00,QR,Electronics,US,22,0.18,0.11,0
3844,224,76.68,QR,Food,TR,7,0.04,0.09,0
137,563,78.66,POS,Clothing,UK,8,0.26,0.05,0
9963,739,5230.45,POS,Grocery,US,21,0.79,0.93,1
1179,110,80.88,POS,Grocery,TR,7,0.02,0.00,0
5811,226,66.21,Online,Travel,US,8,0.06,0.00,0
2378,911,68.07,QR,Food,FR,13,0.28,0.01,0
2802,354,127.30,ATM,Electronics,UK,11,0.30,0.18,0
5863,737,88.67,ATM,Clothing,DE,13,0.26,0.30,0
5372,635,43.25,QR,Clothing,TR,18,0.29,0.05,0
4273,391,125.74,POS,Travel,FR,11,0.01,0.04,0
7477,217,87.94,ATM,Grocery,FR,10,0.27,0.18,0
3270,674,86.20,POS,Grocery,UK,9,0.11,0.28,0
7548,22,135.21,QR,Travel,FR,22,0.25,0.26,0
2609,784,183.02,Online,Clothing,US,23,0.19,0.17,0
7533,92,106.06,ATM,Grocery,FR,21,0.28,0.20,0
8987,495,105.84,POS,Electronics,TR,19,0.04,0.19,0
574,7,8.32,Online,Travel,FR,9,0.26,0.03,0
1224,493,121.89,ATM,Electronics,TR,6,0.16,0.03,0
999,989,11.94,Online,Travel,UK,21,0.28,0.03,0
3139,684,83.31,Online,Food,TR,21,0.15,0.02,0
3891,296,118.23,ATM,Food,UK,8,0.08,0.00,0
7537,922,190.75,Online,Grocery,DE,8,0.18,0.01,0
5102,274,154.67,ATM,Clothing,US,21,0.17,0.22,0
6081,532,69.22,POS,Travel,UK,17,0.20,0.17,0
1632,824,107.96,POS,Food,UK,15,0.28,0.07,0
9621,993,562.33,QR,Electronics,US,4,0.80,0.86,1
7708,646,130.27,ATM,Grocery,US,6,0.19,0.23,0
4921,118,112.22,ATM,Travel,FR,15,0.27,0.09,0
7665,632,170.11,POS,Travel,FR,12,0.24,0.08,0
3144,847,129.30,POS,Clothing,FR,8,0.15,0.22,0
9333,568,152.98,QR,Clothing,US,14,0.21,0.15,0
6685,90,39.62,Online,Grocery,US,6,0.11,0.19,0
4914,525,115.27,Online,Grocery,US,18,0.23,0.24,0
9311,713,142.12,ATM,Grocery,FR,12,0.16,0.28,0
5618,108,111.83,ATM,Clothing,US,13,0.19,0.26,0
9262,515,34.40,Online,Clothing,UK,18,0.15,0.24,0
5368,853,100.07,Online,Food,UK,20,0.04,0.26,0
4521,205,138.82,POS,Electronics,DE,11,0.26,0.24,0
5000,245,65.74,Online,Electronics,FR,16,0.02,0.17,0
2202,327,137.76,Online,Electronics,FR,17,0.02,0.11,0
5924,908,26.59,ATM,Grocery,UK,21,0.21,0.29,0
1842,276,130.19,QR,Food,FR,19,0.11,0.27,0
4079,366,66.26,Online,Food,US,22,0.12,0.23,0
9789,444,2101.96,POS,Travel,TR,4,0.89,1.00,1
8897,463,139.38,ATM,Travel,DE,11,0.17,0.21,0
963,178,1.00,QR,Electronics,FR,15,0.03,0.27,0
5384,245,77.27,ATM,Travel,FR,21,0.24,0.20,0
2317,449,89.30,ATM,Clothing,DE,22,0.09,0.15,0
6229,114,17.61,QR,Clothing,TR,8,0.29,0.13,0
6676,459,129.52,Online,Travel,FR,6,0.05,0.17,0
1273,874,180.44,QR,Clothing,FR,9,0.06,0.25,0
1771,414,67.61,Online,Food,DE,16,0.19,0.04,0
4386,181,117.41,POS,Clothing,DE,21,0.20,0.11,0
7295,289,87.52,POS,Grocery,DE,16,0.28,0.18,0
6470,129,139.19,QR,Food,UK,10,0.01,0.11,0
7489,802,83.64,QR,Food,TR,23,0.29,0.11,0
7833,312,136.15,Online,Food,DE,23,0.28,0.30,0
5064,686,119.92,QR,Travel,UK,15,0.02,0.05,0
8001,737,5.79,QR,Electronics,UK,7,0.03,0.19,0
164,353,122.66,ATM,Grocery,UK,22,0.21,0.04,0
4505,585,43.44,POS,Clothing,DE,19,0.16,0.22,0
3564,273,81.60,ATM,Electronics,DE,10,0.29,0.13,0
8704,526,169.78,ATM,Food,US,8,0.30,0.12,0
3510,803,146.45,QR,Travel,FR,18,0.20,0.13,0
7158,511,47.94,POS,Electronics,UK,15,0.08,0.02,0
5409,299,83.46,Online,Clothing,UK,14,0.15,0.14,0
7678,437,111.73,QR,Electronics,TR,11,0.16,0.16,0
8878,146,62.07,POS,Food,DE,23,0.13,0.04,0
6045,260,94.93,POS,Grocery,DE,7,0.08,0.18,0
3760,438,31.68,ATM,Travel,US,8,0.27,0.19,0
9173,168,32.92,Online,Clothing,TR,8,0.03,0.07,0
135,455,14.14,ATM,Food,FR,12,0.00,0.24,0
4580,153,70.52,ATM,Food,DE,7,0.11,0.26,0
8367,64,132.30,QR,Travel,US,9,0.02,0.08,0
2256,648,70.13,ATM,Grocery,US,14,0.13,0.06,0
9390,636,239.93,QR,Travel,TR,18,0.12,0.01,0
5502,18,255.17,Online,Travel,TR,22,0.14,0.27,0
1301,594,50.89,POS,Clothing,FR,20,0.13,0.08,0
5444,724,120.72,ATM,Electronics,FR,16,0.09,0.13,0
4458,157,96.85,ATM,Clothing,FR,14,0.09,0.09,0
1734,767,1.00,Online,Food,FR,13,0.11,0.27,0
895,99,153.50,POS,Clothing,UK,6,0.02,0.05,0
7174,406,197.28,QR,Grocery,FR,6,0.26,0.07,0
6493,834,164.51,Online,Travel,DE,13,0.10,0.24,0
2923,949,89.17,ATM,Food,DE,19,0.11,0.19,0
4553,460,89.99,Online,Electronics,US,19,0.23,0.20,0
1976,727,58.82,POS,Grocery,US,7,0.16,0.15,0
9727,260,843.31,ATM,Food,US,4,0.91,0.87,1
8615,683,131.88,Online,Grocery,DE,8,0.02,0.03,0
6848,820,147.22,POS,Food,UK,17,0.04,0.13,0
8359,943,120.04,POS,Food,TR,22,0.24,0.13,0
4459,111,110.79,POS,Electronics,DE,13,0.16,0.19,0
1342,546,64.24,QR,Electronics,FR,15,0.22,0.20,0
719,557,178.33,ATM,Travel,TR,18,0.28,0.03,0
2259,0,14.10,QR,Grocery,FR,16,0.11,0.25,0
3248,610,127.80,Online,Grocery,US,17,0.15,0.05,0
7987,683,117.52,QR,Clothing,TR,18,0.07,0.01,0
1983,898,101.88,POS,Grocery,US,6,0.20,0.00,0
3145,956,171.24,POS,Grocery,US,11,0.01,0.30,0
2931,426,47.11,POS,Electronics,UK,12,0.10,0.20,0
9722,900,163.07,ATM,Electronics,FR,21,0.91,0.95,1
6232,836,4.19,POS,Grocery,UK,23,0.29,0.24,0
4162,58,126.20,POS,Grocery,TR,12,0.13,0.22,0
3060,95,52.57,QR,Grocery,UK,18,0.00,0.17,0
6149,813,163.25,QR,Travel,DE,19,0.17,0.27,0
9445,16,147.13,Online,Grocery,DE,9,0.08,0.07,0
2950,147,73.46,QR,Travel,FR,14,0.14,0.24,0
9760,269,10.00,QR,Grocery,UK,3,0.74,0.91,1
8501,710,153.33,POS,Electronics,DE,22,0.29,0.15,0
3452,187,108.11,Online,Food,FR,16,0.09,0.16,0
1879,779,73.37,ATM,Clothing,DE,14,0.18,0.21,0
6586,411,109.08,ATM,Clothing,DE,18,0.12,0.03,0
783,37,132.59,Online,Clothing,DE,10,0.28,0.19,0
2912,659,96.59,QR,Clothing,TR,15,0.23,0.28,0
2109,876,95.52,ATM,Clothing,US,11,0.05,0.05,0
8746,824,79.76,ATM,Food,DE,6,0.28,0.04,0
9568,438,22.17,Online,Grocery,NG,6,0.95,0.74,1
5497,529,88.17,ATM,Electronics,UK,19,0.29,0.08,0
3609,264,131.55,QR,Travel,FR,21,0.20,0.27,0
4964,519,114.10,Online,Clothing,FR,8,0.18,0.06,0
9736,846,10.00,POS,Food,NG,12,0.96,0.78,1
172,990,108.27,ATM,Clothing,FR,7,0.26,0.24,0
7438,800,125.33,QR,Grocery,FR,10,0.13,0.24,0
3141,21,90.66,ATM,Grocery,US,12,0.23,0.11,0
9416,218,123.17,Online,Grocery,US,20,0.23,0.21,0
6480,767,143.30,QR,Travel,TR,22,0.07,0.09,0
3622,250,92.61,QR,Grocery,FR,22,0.20,0.20,0
5323,293,63.93,POS,Food,TR,23,0.29,0.28,0
133,9,133.83,ATM,Grocery,TR,21,0.21,0.04,0
414,488,139.58,QR,Travel,UK,8,0.20,0.10,0
7784,48,81.41,QR,Clothing,TR,19,0.10,0.07,0
